		188146
944444	144923	49
944445	171967	10
944449	139608	26
944450	143158	31
944454	137908	5
944454	138150	10
944455	146979	5
944458	137124	6
944460	138835	9
944462	148903	1
944477	137886	12
944477	164004	3
944480	168434	79
944481	139023	3
944481	171989	7
944484	165286	1
944485	155832	4
944491	140207	1
944495	137088	1
944496	164201	5
944499	140708	12
944501	141597	14
944505	162918	1
944507	138449	13
944508	137616	1
944514	166756	3
944518	147771	13
944523	167857	4
944530	161889	3
944533	166957	7
944538	161987	2
944538	169880	24
944540	159591	15
944540	164627	9
944543	148280	2
944547	159911	2
944547	162085	1
944549	155940	1
944551	140083	10
944551	146642	1
944554	137301	16
944556	160217	14
944560	147501	16
944563	162228	1
944564	139914	4
944564	168983	7
944565	160522	4
944569	166043	4
944573	161129	11
944579	142835	3
944582	135426	13
944582	137011	6
944583	141436	9
944585	138025	10
944589	165060	5
944590	169298	19
944593	162496	7
944597	137529	16
944599	167358	13
944607	162621	1
944612	165265	1
944613	156048	1
944614	146751	1
944619	166542	8
944622	138685	2
944622	162756	7
944622	170216	16
944622	171584	144
944628	141722	12
944634	167832	3
944638	172073	8
944641	167461	4
944642	139166	5
944649	161920	3
944650	163036	3
944654	165642	13
944656	166933	35
944670	136935	3
944672	139840	5
944672	159202	3
944676	144642	5
944678	163307	3
944680	147246	10
944681	167592	15
944682	168954	3
944687	137441	1
944692	155711	37
944692	164836	1
944696	144760	2
944697	166020	2
944698	140816	5
944702	140411	5
944704	163561	8
944710	170189	27
944715	138600	2
944716	148553	6
944721	141652	13
944721	167723	1
944722	141415	11
944725	163822	3
944726	166256	7
944728	141066	6
944734	163956	7
944736	156262	1
944737	165244	4
944744	146538	8
944745	167807	12
944746	137127	16
944749	138569	1
944755	139737	2
944757	138215	13
944757	142819	15
944758	164244	10
944759	142967	19
944761	144880	58
944761	166719	2
944763	167887	30
944766	138202	1
944773	169253	3
944779	166909	7
944781	167967	8
944786	164531	1
944788	144566	6
944791	161705	3
944796	172157	19
944798	170162	45
944801	148973	4
944802	164674	3
944804	168141	46
944805	140715	4
944808	141780	12
944811	159133	1
944814	141527	5
944814	161458	1
944817	163942	3
944817	166000	2
944818	164817	1
944819	159329	7
944822	137320	2
944824	137796	32
944827	138646	2
944829	139422	3
944829	159724	9
944834	161146	14
944835	162321	5
944836	164980	1
944841	139638	6
944841	155914	12
944843	138483	16
944843	147825	2
944846	139019	23
944850	156466	4
944852	166895	25
944853	160541	1
944858	140194	19
944858	165183	3
944860	140899	3
944860	170145	1
944862	165224	2
944863	169623	189
944864	144982	2
944865	143042	1
944865	147689	2
944867	166517	3
944870	170420	383
944873	163416	4
944874	162567	3
944874	168302	10
944876	165361	9
944882	147278	1
944887	167388	14
944888	141336	21
944888	170134	30
944892	146743	6
944900	141779	1
944900	155590	1
944901	141655	15
944904	165641	4
944906	161987	5
944913	169216	17
944915	168614	2
944916	162832	11
944921	144602	21
944925	166882	51
944927	139538	1
944928	165882	1
944936	137449	24
944937	165980	11
944941	170678	5
944946	147841	4
944947	161466	1
944948	148466	6
944950	166104	3
944951	138384	6
944951	172238	4
944953	169993	19
944960	168850	67
944961	144522	1
944961	146420	18
944961	164782	2
944962	164062	6
944964	168411	15
944965	163149	4
944965	170049	5
944966	145087	31
944968	168223	1
944976	166366	1
944978	156127	12
944978	166873	3
944978	170105	22
944981	163661	1
944982	156695	3
944985	166941	6
944986	141770	2
944987	160843	1
944989	146404	1
944990	166505	1
944992	138631	8
945000	137977	13
945004	142019	9
945005	159939	5
945006	144559	8
945008	140523	6
945010	166684	6
945013	165107	7
945017	159529	17
945020	164339	2
945022	170026	17
945025	139997	20
945028	139418	13
945028	141469	11
945029	159078	39
945031	142514	80
945031	166864	11
945045	162023	7
945049	147857	5
945050	146514	1
945051	137578	3
945057	163903	8
945060	146932	12
945061	142232	1
945061	170648	1
945062	161749	28
945062	168143	2
945068	145191	2
945068	155781	1
945068	162147	1
945068	165463	5
945070	169268	7
945071	156854	1
945077	164615	1
945084	170259	13
945087	167878	16
945089	141840	34
945094	138504	8
945094	148614	1
945095	138523	1
945100	161163	37
945101	138913	5
945102	167609	25
945102	169391	1
945105	140431	2
945105	164752	2
945107	156331	13
945109	147588	7
945109	162357	1
945109	166214	3
945111	165743	12
945112	168588	11
945118	138229	34
945120	160851	12
945122	141059	1
945128	160719	23
945130	139298	1
945130	170429	13
945134	146315	7
945134	162478	1
945134	169487	9
945135	137671	10
945135	147064	2
945137	168234	3
945138	141624	15
945138	144791	34
945138	164911	4
945140	160560	7
945141	142310	22
945147	167106	3
945152	147319	4
945156	170524	36
945160	157012	1
945160	160258	9
945165	145107	21
945165	169583	1
945168	141956	2
945169	147876	9
945169	162643	2
945171	164453	4
945171	168656	11
945174	144353	10
945177	141929	1
945178	153841	5
945178	162057	12
945179	142168	29
945179	148396	4
945180	159955	2
945186	163379	3
945187	140802	37
945193	159744	15
945194	144441	2
945194	170664	4
945195	162774	1
945197	168682	6
945199	140343	12
945201	149629	7
945203	141157	1
945203	142009	1
945207	159532	1
945207	170710	40
945208	139808	42
945208	164019	2
945208	165249	10
945212	168325	3
945213	141209	6
945213	168015	47
945214	139201	7
945217	155984	1
945217	169843	67
945218	138643	3
945220	137763	2
945222	157127	2
945223	168709	22
945224	144493	4
945226	159277	11
945227	164726	2
945227	169033	15
945228	140526	18
945231	162945	6
945236	164153	1
945239	156544	14
945240	146161	2
945246	159022	12
945247	144399	1
945248	167213	3
945257	162417	1
945262	145023	4
945262	158853	6
945263	142282	6
945263	170916	34
945264	168580	3
945269	170383	41
945275	165565	3
945277	158684	2
945285	168414	8
945287	142133	13
945290	147895	1
945292	163239	1
945293	164427	1
945293	165045	6
945294	149094	19
945298	158424	7
945300	137838	14
945304	138111	1
945306	163863	4
945307	141265	1
945307	158295	1
945316	145456	43
945316	158166	7
945317	163361	3
945319	162092	1
945319	168815	26
945320	171121	26
945321	164564	6
945325	146495	3
945327	161791	11
945330	147623	1
945333	138786	3
945333	167305	17
945336	141623	15
945339	170677	40
945341	157779	1
945343	161492	2
945343	163485	5
945344	144338	7
945345	169248	22
945349	146184	2
945349	162240	2
945352	140621	1
945352	157649	4
945352	171244	47
945353	165908	20
945356	157521	3
945358	138759	13
945358	164128	2
945360	157392	4
945362	142184	6
945364	138477	29
945364	161182	14
945365	167887	1
945370	147351	1
945372	170038	11
945373	172386	14
945376	140971	22
945377	159034	5
945380	137912	3
945381	139008	3
945382	164860	2
945384	160872	1
945385	171367	15
945387	162390	1
945391	140167	3
945395	141802	5
945397	170313	1
945400	163725	1
945402	144219	7
945403	139601	32
945403	160578	1
945405	168465	9
945416	164402	4
945416	168921	23
945419	146140	2
945421	162554	9
945421	171502	39
945424	144612	3
945424	160276	10
945424	165679	9
945427	169722	9
945428	164685	1
945431	163842	9
945433	168144	24
945434	162121	16
945435	144457	8
945436	145209	12
945438	167419	3
945443	159974	1
945444	146709	1
945445	169423	14
945447	171075	19
945449	166800	569
945452	165198	6
945453	168426	1
945458	171637	19
945459	159763	21
945466	170486	33
945471	168981	6
945474	165007	4
945475	170672	9
945477	138897	8
945481	164102	3
945482	156372	1
945489	140077	2
945492	159298	6
945498	144869	14
945498	163582	6
945508	159046	1
945508	167767	4
945509	164239	11
945517	145750	1
945517	163019	15
945519	142041	63
945519	165516	1
945524	140434	13
945527	169041	13
945528	171878	1
945535	168522	4
945536	147933	4
945536	170234	9
945540	166174	6
945545	167533	9
945549	163822	5
945550	144352	4
945551	169937	2
945552	138862	1
945554	144585	18
945556	140781	2
945557	162152	1
945558	169073	32
945566	156945	15
945566	164513	6
945567	146934	4
945569	138711	4
945574	159983	7
945578	147659	2
945580	161830	14
945580	170937	21
945582	139991	5
945582	162691	2
945583	171071	5
945585	141132	23
945586	139415	25
945588	169104	3
945593	140162	7
945594	149490	24
945594	157148	15
945595	164650	1
945596	138089	5
945604	159558	1
945604	163439	2
945605	172174	22
945607	162165	1
945612	165351	4
945613	170046	5
945618	147389	7
945624	161199	14
945628	163557	4
945628	164810	6
945636	169158	20
945636	171326	131
945637	159058	29
945641	147141	6
945642	145674	3
945644	148224	1
945644	160889	1
945647	163680	1
945648	158709	15
945650	172370	36
945652	167646	6
945653	168927	24
945655	169592	22
945658	158451	18
945658	162415	9
945659	145987	7
945662	158191	14
945664	157932	27
945667	142219	6
945667	163802	6
945668	157409	14
945669	157672	19
945669	165628	1
945672	170666	45
945675	170155	9
945680	138686	9
945683	144558	1
945684	160293	23
945685	169213	9
945688	145497	3
945688	171604	81
945697	140248	2
945698	165147	11
945698	168716	3
945699	163290	1
945704	138417	2
945704	169238	37
945710	162190	15
945714	168211	53
945715	164066	17
945716	172367	15
945718	146691	2
945719	159778	3
945720	139131	1
945724	169263	5
945726	144546	15
945727	140597	10
945733	159566	2
945733	171066	61
945736	153903	12
945741	163534	1
945745	162858	8
945748	148800	2
945749	167751	16
945750	159318	12
945758	144709	18
945760	142336	14
945763	165463	22
945766	159071	2
945766	163783	20
945770	165835	1
945772	145284	10
945775	139815	8
945778	146802	1
945779	168813	2
945782	139236	2
945783	147971	1
945784	169338	9
945784	170093	29
945786	165992	6
945792	165601	1
945793	160604	3
945794	169797	42
945797	140331	5
945797	141285	22
945800	163156	5
945801	166149	1
945804	165829	3
945811	162658	5
945812	170396	18
945813	172173	8
945814	162216	1
945815	165711	5
945817	138700	8
945819	145567	1
945820	164603	1
945825	147696	1
945826	142051	78
945828	145882	12
945833	148261	2
945834	146178	13
945835	146910	2
945835	166442	59
945837	161871	39
945839	141626	2
945843	169412	8
945853	164763	8
945854	142453	2
945861	161526	1
945863	169437	20
945865	141021	8
945868	164307	2
945869	166736	9
945870	170659	20
945874	139726	1
945874	147986	2
945876	170861	23
945877	168396	11
945882	161216	21
945882	169462	20
945883	144824	2
945883	171062	37
945884	147303	1
945887	171192	1
945889	138344	7
945891	163888	1
945891	171322	16
945892	162440	7
945894	142488	1
945896	159080	17
945898	140413	5
945899	149084	1
945901	139327	11
945903	160906	1
945904	165577	5
945905	171446	36
945908	144783	8
945913	162650	1
945914	172418	25
945917	168688	19
945918	171571	9
945923	160613	1
945923	165101	8
945926	167947	4
945927	142373	1
945931	140760	28
945931	162838	2
945933	145656	5
945934	140107	11
945943	160312	15
945943	163751	2
945947	163387	15
945947	164165	7
945950	141716	8
945950	167835	1
945951	169547	34
945952	146981	3
945956	170142	5
945957	171772	58
945960	165279	1
945962	157012	1
945963	142531	7
945963	146397	9
945964	139639	6
945964	157091	8
945964	160010	1
945969	157232	2
945973	157360	1
945973	164286	2
945973	169010	15
945974	167905	9
945975	167951	1
945977	159816	6
945983	167991	4
945985	140318	1
945988	165416	3
945990	161536	2
945991	164900	1
945992	157824	2
945992	162648	7
945995	145456	9
945997	145777	9
945997	157954	1
945997	170656	76
945999	159491	2
946001	164423	4
946002	158086	2
946006	141444	14
946010	171057	45
946012	158347	1
946013	166724	42
946014	145766	3
946017	159224	2
946017	165553	1
946018	158606	7
946018	171318	9
946019	142311	8
946019	170253	4
946021	147727	2
946026	148009	8
946026	159089	1
946026	163017	2
946027	145275	2
946033	172220	36
946038	169657	25
946040	165669	7
946043	169939	10
946046	172471	10
946055	168562	3
946056	168085	6
946060	147456	1
946061	141806	10
946062	164719	6
946062	165784	2
946063	145885	1
946064	139878	10
946070	141182	1
946072	142609	11
946073	140223	2
946074	139533	15
946079	148298	21
946082	170364	4
946084	159087	1
946085	146609	14
946093	162282	35
946096	164878	1
946099	147210	3
946100	140579	1
946106	166202	22
946110	157539	3
946116	169752	36
946119	161546	1
946120	145378	1
946122	165532	1
946126	170652	27
946130	148614	5
946131	170853	13
946133	145001	52
946133	165057	15
946133	169207	37
946135	140922	14
946136	168173	2
946136	171053	60
946138	164108	8
946141	161235	8
946143	159086	4
946145	171314	27
946150	166621	1
946153	163712	4
946156	166754	16
946158	168685	29
946159	145677	2
946161	167750	27
946162	160924	1
946167	141900	1
946167	161788	2
946167	164246	1
946168	165765	1
946170	165236	1
946173	141263	3
946174	138581	1
946174	163351	23
946174	168453	10
946175	170408	7
946176	170529	1
946177	170650	1
946182	160630	1
946184	172514	28
946185	162038	7
946186	170152	15
946192	160485	10
946192	164858	1
946193	146839	11
946193	169847	33
946194	171636	91
946195	164383	3
946197	147895	3
946198	146103	2
946198	165373	10
946201	140662	42
946212	160183	2
946215	168259	11
946216	147758	1
946218	142440	15
946223	160028	2
946224	157284	1
946225	145309	3
946227	165510	1
946228	149004	3
946228	159720	13
946234	159384	9
946235	147622	3
946238	154735	10
946238	157544	1
946239	139703	11
946239	167399	53
946243	171958	16
946246	141606	25
946246	148878	1
946246	163694	4
946250	157892	14
946251	165628	8
946254	140030	5
946257	164679	1
946261	161557	2
946261	168807	3
946263	139680	7
946263	158239	1
946267	146214	1
946269	161668	4
946269	166536	2
946272	169949	49
946273	141994	3
946274	148047	4
946276	158560	14
946280	148636	2
946281	172161	78
946286	161905	4
946291	145889	2
946292	159119	4
946293	142742	2
946293	168345	12
946299	163950	5
946301	140744	6
946302	148485	5
946303	171048	74
946304	162183	2
946307	166840	106
946309	172315	3
946311	171308	104
946312	169425	18
946314	162336	5
946315	172436	41
946321	172557	16
946322	145576	1
946322	149980	3
946324	148335	2
946324	165490	3
946329	145240	2
946331	160347	3
946331	170361	4
946334	163186	4
946338	141086	18
946339	139942	13
946339	163674	1
946342	148893	1
946342	168904	10
946346	165113	3
946347	148198	2
946349	166096	13
946352	170050	36
946353	160037	2
946357	160642	1
946358	146230	1
946358	168028	7
946363	157540	2
946363	165196	1
946364	142271	9
946367	161563	1
946370	148062	5
946374	146733	1
946380	146155	4
946381	164344	3
946383	164819	4
946387	145681	5
946387	166451	3
946388	158252	1
946390	168258	9
946391	140648	6
946392	146615	5
946392	165333	4
946397	162352	15
946401	163506	8
946402	140826	4
946406	170641	41
946410	146497	1
946410	164481	1
946411	142826	12
946411	170162	39
946421	165469	2
946424	169002	1
946425	142605	35
946430	139840	5
946430	146372	1
946432	163654	3
946434	142188	1
946438	171915	51
946441	159151	2
946443	164640	4
946445	149166	4
946446	165591	4
946447	166951	6
946451	141802	19
946451	142170	14
946456	140196	9
946459	158787	3
946461	160356	1
946462	156951	5
946465	157001	1
946465	170925	5
946468	158961	8
946468	163333	3
946469	171042	15
946470	170274	81
946471	157138	6
946471	165713	1
946472	147266	10
946472	160201	17
946473	161570	3
946474	172295	6
946476	161969	10
946478	171303	25
946479	162369	2
946482	157405	5
946483	160046	4
946483	169633	32
946485	150179	3
946486	163911	5
946486	168172	4
946488	149522	5
946489	162656	1
946491	158751	1
946492	157660	3
946494	161258	5
946495	159726	20
946496	147788	6
946498	147006	12
946498	166992	31
946501	157910	5
946504	166364	4
946510	158149	6
946512	168148	1
946514	158265	3
946514	160947	2
946515	164991	8
946515	165705	4
946515	169110	21
946519	158490	6
946523	145898	4
946524	158715	2
946526	163632	3
946530	141508	4
946530	142910	5
946532	160654	1
946532	163126	9
946532	170393	70
946534	172564	58
946535	171591	46
946540	160508	7
946544	148679	8
946548	166841	14
946549	142070	8
946550	165157	16
946550	167033	46
946554	139911	1
946558	142469	2
946560	166646	4
946566	168099	4
946567	159417	13
946568	164306	8
946569	140457	2
946569	164780	3
946570	159159	4
946575	145391	37
946584	141240	30
946590	165987	4
946593	170512	25
946596	164442	1
946597	167072	49
946602	161578	8
946605	165425	11
946606	162930	1
946606	169218	2
946608	162375	9
946610	170546	39
946611	148098	17
946611	171298	43
946617	140665	14
946620	166276	1
946621	140991	6
946621	163611	1
946627	170580	33
946628	155628	40
946629	141610	3
946629	164602	7
946632	171871	13
946634	169839	24
946635	168037	8
946639	160051	1
946641	170960	12
946643	167112	13
946645	158583	2
946645	172336	4
946648	147551	7
946652	140004	1
946652	149945	3
946657	140362	2
946657	171034	43
946663	171957	9
946666	142393	4
946669	147165	1
946675	163870	6
946677	148947	5
946681	164856	1
946682	142779	13
946682	155780	5
946682	163596	2
946683	165676	3
