		188146
40.842644019	-73.934906348	19
40.842646066	-73.944039396	2
40.842646326	-73.893682921	524
40.842648193	-73.844533547	17
40.842651161	-73.902252154	1
40.842652364	-73.84559611	1
40.842654271	-73.912989903	38
40.842655015	-73.85180167	11
40.84265735	-73.906404848	27
40.842665318	-73.890513246	55
40.842666567	-73.8889483	290
40.842670026	-73.838450808	23
40.84267692	-73.906845752	61
40.842680086	-73.883183643	41
40.842680154	-73.854299021	16
40.842686944	-73.846828469	49
40.84268711	-73.899371591	12
40.84268954	-73.88439438	6
40.842690315	-73.851505227	40
40.842693752	-73.907297502	4
40.842695435	-73.9385747	25
40.84270071	-73.887361613	32
40.842703016	-73.919647178	202
40.84270832	-73.825183002	7
40.842712709	-73.867646169	49
40.842718251	-73.885662912	185
40.842721019	-73.820936287	5
40.84272287	-73.851208791	15
40.842726236	-73.92562141	367
40.842735392	-73.848180067	52
40.842736809	-73.837145921	2
40.842737298	-73.847543964	35
40.842741878	-73.851049724	27
40.842745849	-73.865448672	28
40.842754168	-73.835837539	114
40.842760885	-73.850890656	12
40.842761366	-73.924772035	12
40.842761497	-73.913231915	1
40.842763605	-73.943052622	12
40.842766867	-73.9247901	18
40.842769062	-73.834735171	12
40.842773586	-73.845935562	31
40.84277986	-73.85070629	2
40.842780999	-73.910026097	28
40.842782022	-73.922802276	144
40.842788711	-73.890386546	5
40.842792471	-73.833835178	35
40.842792765	-73.845910219	1
40.842794197	-73.890382923	1
40.842794367	-73.786608388	11
40.842798839	-73.850525538	21
40.842801995	-73.838609513	31
40.842803108	-73.897076401	250
40.842810887	-73.869500058	92
40.842811739	-73.910730824	12
40.842811751	-73.839700978	3
40.842813124	-73.832931575	3
40.842817984	-73.942015301	23
40.842821103	-73.871263767	21
40.842821314	-73.844684938	4
40.842824056	-73.816638722	10
40.842824183	-73.825569417	10
40.842826181	-73.832472538	1
40.842828683	-73.850258019	26
40.84282951	-73.784840929	41
40.842831688	-73.854754079	17
40.842838501	-73.939217894	316
40.842841724	-73.86528584	51
40.842843886	-73.90295664	55
40.842849974	-73.817404862	3
40.84285071	-73.911439156	2
40.842850929	-73.904821556	61
40.842853944	-73.881415994	71
40.842854539	-73.825677764	11
40.842859477	-73.915815939	115
40.842861277	-73.849994109	4
40.842871202	-73.893476552	60
40.842877756	-73.830202689	5
40.842882031	-73.890386392	4
40.842888013	-73.890906828	5
40.842890754	-73.91357148	33
40.842891864	-73.883613361	154
40.842893823	-73.849694056	3
40.842894094	-73.831988065	44
40.842897034	-73.828391922	7
40.842897717	-73.904976901	17
40.842904595	-73.818973278	23
40.842909442	-73.938422706	41
40.842914877	-73.842837861	8
40.842922481	-73.878697989	339
40.842924917	-73.936590291	55
40.842926368	-73.849394004	11
40.842929143	-73.867298775	21
40.842931281	-73.84895306	33
40.842945637	-73.82602449	5
40.842946185	-73.940446626	169
40.842947052	-73.895381117	27
40.842948059	-73.820440529	8
40.842951005	-73.893700505	6
40.842961345	-73.831051814	60
40.842965017	-73.934671111	87
40.842969108	-73.901734856	10
40.842976802	-73.907727198	95
40.842979335	-73.914579729	664
40.842983909	-73.847232576	3
40.842989052	-73.829363907	14
40.842995355	-73.921681624	270
40.842995442	-73.851865968	10
40.8429981	-73.900336115	10
40.843000858	-73.826241198	55
40.843001004	-73.917962599	94
40.843001865	-73.908178939	35
40.843002377	-73.887104494	49
40.843005275	-73.853116462	53
40.843010346	-73.942481367	27
40.843011834	-73.903578038	72
40.843012518	-73.886251522	234
40.843015836	-73.848548077	3
40.843017898	-73.865726416	6
40.843021825	-73.890190995	3
40.843024178	-73.90862707	72
40.843029417	-73.825160473	3
40.84303883	-73.917124055	66
40.843043275	-73.846466227	28
40.84304924	-73.909082427	65
40.84304926	-73.838782395	244
40.843054621	-73.821900385	10
40.843054915	-73.920478022	124
40.843058529	-73.882861313	76
40.84306287	-73.823696628	16
40.843064204	-73.918063719	27
40.843065226	-73.848537121	66
40.843065895	-73.85547641	12
40.84306602	-73.837036689	73
40.843071553	-73.909534172	240
40.843071579	-73.938798434	28
40.843080086	-73.885192442	51
40.843081081	-73.848070852	28
40.843086618	-73.89798313	63
40.84309143	-73.845530034	12
40.843093864	-73.909985918	16
40.843093998	-73.84746002	4
40.843096114	-73.844930063	35
40.843099936	-73.90390319	22
40.843100894	-73.884043086	54
40.843101536	-73.893237645	41
40.843106288	-73.846379341	64
40.843107875	-73.847575643	2
40.843110789	-73.91795885	10
40.843111328	-73.865820198	38
40.843116168	-73.910430436	101
40.843119977	-73.870995736	23
40.843120806	-73.905912663	161
40.84312113	-73.847221419	1
40.843123632	-73.924717412	59
40.843139606	-73.834741479	20
40.843144032	-73.910968917	53
40.843144527	-73.94186322	79
40.843145373	-73.784959176	2
40.843148202	-73.881975673	125
40.843149112	-73.847626147	2
40.843151315	-73.855743677	35
40.843151594	-73.84742736	10
40.843162698	-73.906801701	193
40.843166293	-73.911362836	5
40.843166747	-73.911955567	2
40.843169946	-73.832937907	15
40.843173835	-73.828112912	11
40.843185292	-73.904228346	10
40.843185413	-73.84398293	44
40.843187992	-73.900924948	74
40.843189475	-73.847015251	6
40.843200365	-73.866860913	41
40.843202505	-73.937273113	1
40.843202705	-73.94294382	4
40.84320283	-73.890038898	60
40.843203591	-73.847311585	3
40.843208496	-73.938201962	141
40.843209649	-73.865400749	10
40.843209747	-73.891546017	35
40.843213404	-73.911951891	203
40.843216237	-73.937287557	234
40.843216718	-73.879225129	53
40.843220798	-73.891621897	26
40.843222394	-73.838937387	14
40.843230818	-73.843057581	26
40.843230972	-73.93917778	65
40.843237607	-73.904427054	7
40.843239737	-73.888455809	164
40.84324043	-73.936358681	133
40.843243755	-73.86879805	97
40.843247876	-73.88555719	112
40.843249765	-73.838883107	1
40.843260278	-73.902005493	17
40.843261857	-73.935400892	149
40.843272065	-73.913299919	10
40.843272295	-73.934443112	38
40.843287111	-73.892091638	3
40.843289921	-73.90462576	27
40.843291189	-73.924916004	5
40.843293915	-73.924887088	7
40.843300877	-73.895113107	1
40.843301641	-73.855237359	10
40.843306785	-73.886843752	104
40.843313982	-73.877757577	164
40.843314763	-73.91918382	34
40.843315342	-73.899020062	16
40.843318195	-73.850994221	59
40.843328854	-73.923755796	320
40.843333124	-73.851930272	5
40.843336333	-73.907694171	22
40.843339165	-73.870648346	34
40.843344144	-73.856303465	26
40.843353265	-73.825141551	3
40.843359419	-73.884563085	57
40.843363694	-73.850097789	38
40.843366083	-73.847730463	20
40.843369621	-73.826887182	47
40.843370915	-73.845175191	20
40.843371973	-73.830317082	30
40.843375212	-73.915446635	58
40.843383501	-73.904940065	138
40.843383712	-73.908597663	60
40.843384201	-73.83689134	155
40.843385929	-73.880941581	192
40.843387172	-73.924789398	69
40.843389573	-73.8368082	18
40.843404378	-73.786978699	16
40.843412536	-73.826222051	4
40.843421581	-73.922862975	67
40.84342834	-73.909501158	52
40.843429276	-73.822792097	8
40.843439713	-73.882535362	37
40.84344633	-73.94163526	26
40.843451963	-73.854731039	10
40.843452857	-73.864485855	37
40.843456108	-73.827823045	3
40.843461217	-73.924695345	9
40.84346398	-73.785077416	30
40.843471589	-73.866426662	20
40.843474465	-73.892857552	12
40.843475702	-73.910401039	40
40.843476722	-73.836327292	41
40.843478764	-73.835832136	7
40.843485898	-73.924662789	7
40.843486902	-73.851987757	20
40.843487567	-73.883713518	107
40.843490794	-73.889796269	241
40.843492467	-73.865497761	16
40.843494459	-73.835289962	12
40.843496411	-73.90539891	205
40.843510152	-73.834747787	11
40.843510298	-73.937984827	50
40.843517732	-73.834292374	12
40.84352127	-73.912555061	54
40.843524665	-73.833388797	17
40.843525306	-73.833833347	3
40.843526761	-73.832940626	5
40.843530313	-73.900035335	4
40.843531372	-73.821364201	16
40.843532831	-73.89666325	24
40.84353697	-73.856863255	16
40.843545629	-73.866368686	2
40.843548808	-73.833002012	5
40.843549407	-73.925248223	1
40.843549503	-73.843277299	2
40.843556712	-73.942820633	52
40.843558355	-73.870304567	20
40.843558689	-73.936127065	53
40.843560783	-73.891241849	64
40.84356594	-73.87984253	211
40.843568875	-73.847491459	3
40.843570803	-73.887381825	241
40.843575284	-73.892069486	2
40.843576827	-73.934215116	76
40.843578507	-73.818154624	30
40.843583724	-73.832474245	26
40.843590489	-73.939101552	78
40.84360167	-73.903248288	153
40.843603429	-73.916002938	13
40.843606577	-73.905861376	89
40.843608276	-73.918941308	1
40.84361158	-73.878866603	98
40.843617944	-73.885086701	53
40.843619664	-73.866307094	15
40.843621543	-73.922266394	104
40.8436289	-73.906309511	27
40.84363025	-73.82318913	2
40.843630778	-73.892712731	4
40.843636095	-73.828885166	33
40.843637941	-73.832007872	7
40.843643193	-73.940160477	213
40.843645934	-73.854014995	1
40.84365122	-73.906757646	47
40.843653374	-73.913028353	80
40.843654234	-73.882961464	119
40.843659468	-73.845441973	22
40.843660065	-73.856526865	3
40.843661251	-73.928490072	3
40.843663665	-73.892658464	8
40.843669424	-73.92003635	43
40.843672844	-73.934131893	2
40.843673545	-73.907213008	14
40.843673874	-73.868096037	141
40.843677152	-73.94216635	61
40.843693103	-73.894819736	2
40.84369491	-73.831548718	14
40.843695863	-73.907661144	50
40.843696106	-73.865952745	18
40.843702556	-73.924395089	98
40.843702948	-73.896601543	10
40.84370682	-73.894812486	22
40.843709867	-73.863643213	38
40.84371266	-73.886496095	245
40.8437143	-73.91750271	256
40.843718185	-73.908116508	83
40.843730154	-73.938505074	90
40.843735636	-73.82753318	2
40.843738466	-73.820395024	10
40.843740501	-73.908568259	33
40.843748746	-73.844476761	14
40.843750868	-73.941389224	101
40.843751872	-73.831085949	4
40.843762188	-73.911745153	641
40.843765558	-73.909016391	78
40.843769648	-73.903905837	26
40.843770536	-73.854878528	15
40.843772044	-73.869949954	80
40.843774759	-73.885455084	39
40.843775286	-73.865594774	65
40.843778756	-73.889553638	24
40.843779843	-73.785195667	12
40.843780408	-73.856186865	5
40.843787868	-73.909464527	61
40.84379078	-73.853523139	26
40.843794876	-73.90127824	7
40.843804883	-73.925584061	6
40.84380535	-73.824619909	7
40.843809034	-73.830760521	16
40.843810179	-73.909916278	39
40.84381837	-73.913443777	60
40.843828558	-73.937749605	103
40.843830799	-73.825111381	15
40.843831641	-73.91655563	57
40.843832489	-73.91036803	58
40.843833675	-73.892484706	82
40.843837564	-73.887919897	66
40.843838036	-73.843526002	20
40.843846008	-73.891002841	49
40.84384871	-73.788300095	34
40.843852757	-73.936824333	309
40.843863512	-73.915095432	52
40.84386619	-73.830431478	22
40.843868851	-73.85019785	2
40.84387012	-73.920516805	54
40.843870814	-73.86513557	34
40.843871493	-73.883383949	56
40.843879838	-73.904389988	106
40.84388515	-73.894729075	13
40.843885179	-73.935891825	175
40.843892877	-73.93493404	229
40.843897875	-73.855742058	16
40.843907627	-73.911705203	45
40.843910718	-73.942697443	7
40.843915209	-73.847870162	22
40.843916469	-73.924131005	26
40.843917029	-73.933965396	183
40.843917909	-73.880463547	135
40.843932803	-73.919873392	51
40.843935624	-73.85303128	5
40.843939294	-73.827901308	7
40.843943848	-73.823647308	9
40.843945275	-73.885801759	31
40.843948024	-73.845712373	4
40.843950006	-73.939025324	66
40.843955883	-73.862793357	17
40.843959616	-73.836203219	22
40.843964396	-73.835704439	10
40.843966337	-73.864672752	13
40.843980898	-73.830044459	35
40.84398394	-73.935804988	1
40.843986108	-73.913859199	72
40.843986896	-73.850215655	6
40.843988475	-73.869595333	15
40.843990042	-73.904892212	289
40.843993432	-73.896095095	2
40.843997454	-73.897522722	2
40.844001676	-73.899199733	1
40.844001878	-73.884760755	83
40.844005684	-73.897519095	121
40.844006441	-73.878508071	36
40.844007628	-73.917007192	1
40.844013885	-73.831952708	22
40.844016157	-73.877315347	37
40.844018064	-73.902297131	12
40.844021144	-73.882097009	95
40.844034646	-73.846865123	63
40.844047632	-73.901563392	5
40.844050868	-73.836680077	26
40.844053598	-73.855163438	3
40.844058149	-73.941143183	28
40.844059143	-73.864235237	43
40.844065203	-73.84922517	36
40.844072844	-73.892892731	2
40.844073553	-73.92099003	78
40.844073701	-73.867310948	120
40.84407427	-73.897482847	68
40.844077376	-73.918593768	151
40.844077672	-73.889285685	73
40.844080984	-73.92387782	19
40.844091468	-73.892260204	74
40.844096263	-73.891519272	622
40.84409835	-73.829657432	4
40.844103568	-73.887680908	1
40.844105275	-73.852622493	13
40.844107077	-73.888468812	174
40.844111748	-73.893409508	13
40.844111891	-73.884984649	5
40.844112187	-73.785321093	42
40.84411268	-73.897464716	11
40.844115794	-73.886152051	25
40.844116124	-73.923060954	121
40.844117604	-73.925312641	25
40.84412206	-73.819967504	10
40.844122475	-73.855369301	3
40.844124631	-73.898563435	23
40.844126573	-73.843778322	4
40.844128034	-73.905813653	116
40.844130025	-73.883907565	79
40.844132053	-73.854256084	13
40.844139945	-73.900388618	342
40.844141892	-73.820365021	6
40.844146819	-73.937517994	65
40.844150248	-73.829487428	27
40.844151952	-73.863801334	9
40.8441566	-73.900605449	68
40.844161853	-73.820845666	8
40.844163152	-73.898671805	3
40.844164432	-73.885378514	39
40.844170334	-73.914303514	98
40.844175425	-73.90671354	34
40.844179061	-73.821322704	1
40.844183612	-73.917455143	46
40.844188306	-73.912648156	198
40.844188762	-73.902918535	116
40.844192481	-73.852134373	5
40.844196256	-73.821792513	11
40.844202146	-73.829317424	3
40.844203932	-73.830528202	16
40.844204642	-73.861947103	8
40.844204911	-73.869244323	23
40.844208922	-73.93565297	103
40.844209947	-73.855083584	15
40.844214189	-73.89741396	22
40.844220064	-73.907613431	99
40.844221995	-73.851606623	8
40.844222848	-73.845975577	57
40.844230629	-73.822724906	9
40.844232362	-73.78648089	19
40.84423927	-73.863367443	55
40.844240705	-73.887579475	47
40.8442455	-73.923624632	75
40.844247093	-73.877672735	140
40.844250457	-73.878258241	13
40.844250557	-73.823191095	2
40.844253999	-73.823646486	24
40.844254485	-73.933715676	116
40.844257434	-73.824098261	2
40.844258566	-73.897934347	118
40.844258872	-73.881062904	229
40.844259237	-73.942577872	55
40.844261547	-73.848252484	4
40.844267444	-73.908516935	135
40.844271379	-73.903247314	2
40.844272179	-73.85221371	2
40.84427225	-73.819475555	1
40.844278823	-73.855289447	9
40.844285629	-73.824589729	5
40.844292272	-73.829013594	33
40.844304548	-73.880112267	165
40.844306726	-73.902849692	44
40.844311078	-73.825081204	2
40.844312947	-73.894316371	54
40.844314757	-73.893300755	35
40.844314817	-73.909420439	225
40.844317206	-73.916211665	50
40.844317753	-73.938941858	64
40.844320354	-73.84500311	25
40.844320466	-73.857877182	220
40.844323751	-73.93991048	160
40.844329326	-73.86292993	6
40.844331201	-73.851154594	7
40.844332954	-73.941800739	60
40.844343656	-73.839957515	48
40.844347346	-73.866594775	75
40.844347445	-73.879136334	194
40.844349264	-73.892039316	77
40.844350414	-73.815105671	72
40.844351254	-73.903579711	12
40.844351811	-73.914744223	324
40.84436218	-73.910320331	147
40.84436545	-73.940933283	80
40.844373241	-73.921745059	32
40.844378053	-73.890550184	127
40.844379333	-73.889017727	149
40.844379818	-73.886693742	147
40.844386987	-73.921777571	46
40.844388553	-73.884431185	56
40.844389825	-73.831893929	2
40.844394169	-73.938124961	173
40.844398255	-73.885905797	47
40.84439928	-73.83463715	48
40.844405519	-73.920780007	41
40.844409131	-73.903865156	1
40.844409624	-73.844034273	13
40.844418599	-73.868893318	15
40.844419381	-73.862492415	35
40.844429143	-73.8983931	23
40.844430327	-73.925044834	92
40.84443093	-73.882905882	103
40.844435656	-73.853420519	10
40.84443679	-73.819384751	1
40.844444524	-73.785442907	8
40.844450033	-73.835580354	18
40.844453971	-73.854880651	3
40.844458866	-73.82845295	25
40.844459782	-73.832815397	38
40.844463003	-73.831257629	18
40.844467866	-73.850713344	5
40.844469752	-73.904150597	20
40.844470566	-73.937282761	68
40.844483488	-73.914650083	30
40.844491264	-73.833708047	37
40.844491727	-73.878008413	28
40.844495366	-73.836577786	2
40.844496352	-73.913497109	124
40.844497664	-73.84623517	76
40.844499735	-73.788587167	13
40.844502939	-73.865857148	88
40.844502992	-73.936350245	342
40.844508703	-73.825084299	4
40.844509433	-73.862054899	9
40.844512692	-73.893643796	76
40.844530484	-73.911454991	76
40.844532665	-73.935417729	72
40.844533171	-73.904501092	2
40.844534429	-73.902722859	179
40.844538929	-73.830624935	3
40.844554076	-73.934449078	186
40.844556849	-73.885301938	55
40.844571618	-73.901266244	12
40.844573403	-73.917516102	66
40.844574406	-73.854616545	4
40.844577292	-73.915307764	69
40.844586456	-73.933476802	54
40.844588756	-73.898869942	6
40.844589252	-73.899437386	2
40.84458991	-73.847492733	20
40.844590835	-73.90126983	11
40.844596586	-73.904847973	151
40.84459949	-73.861620998	20
40.84460094	-73.828015253	22
40.844602578	-73.881662262	188
40.844607275	-73.850272087	9
40.844607757	-73.942461914	6
40.844608581	-73.88488259	22
40.844621226	-73.868470046	82
40.844624411	-73.905306949	25
40.844629795	-73.836534084	2
40.844640097	-73.922662777	23
40.844643342	-73.889555816	223
40.844643842	-73.887235437	44
40.844644262	-73.93873193	7
40.844652237	-73.905769539	53
40.844652931	-73.81894322	7
40.84467456	-73.906217681	57
40.844679425	-73.787791449	2
40.84468072	-73.885663153	24
40.844688242	-73.938854775	54
40.844688442	-73.879760988	40
40.844689544	-73.861187094	13
40.844689935	-73.844293845	2
40.844694744	-73.940795647	43
40.844696738	-73.86493511	58
40.844696881	-73.906665823	84
40.844706326	-73.825087394	2
40.844713372	-73.893986833	46
40.844717985	-73.818422583	2
40.8447192	-73.907113964	63
40.84472598	-73.912267948	184
40.844726506	-73.920569996	38
40.84473924	-73.856932954	45
40.844740267	-73.827577562	13
40.84474423	-73.845891241	2
40.844744263	-73.907562103	91
40.844745624	-73.899350406	31
40.844746838	-73.914458188	5
40.844750404	-73.911902871	15
40.844753298	-73.846516495	53
40.844755045	-73.854211348	11
40.844761154	-73.817948991	8
40.844762267	-73.924784229	26
40.844763178	-73.849852477	7
40.844766581	-73.90801386	2
40.844776606	-73.897134791	89
40.844782471	-73.88867008	69
40.844785938	-73.852602913	28
40.844791129	-73.911320914	68
40.844791643	-73.908465614	44
40.844795099	-73.882045037	54
40.844796094	-73.785575502	7
40.844797056	-73.937043909	51
40.844802769	-73.915867694	44
40.844804327	-73.817479012	1
40.844804753	-73.922622827	32
40.844813161	-73.817858491	1
40.844816706	-73.908920981	57
40.844819875	-73.924737178	20
40.844839006	-73.916633881	163
40.844841767	-73.909376349	92
40.844847463	-73.816987347	6
40.844851016	-73.910677487	4
40.84485359	-73.831831314	11
40.844853664	-73.935182488	60
40.844853894	-73.867916596	3
40.844859306	-73.900676685	1
40.844863467	-73.912600283	29
40.84486682	-73.90982449	47
40.844869219	-73.835051628	31
40.844876865	-73.864063695	106
40.84488067	-73.885247164	1
40.844883941	-73.867790036	51
40.844884054	-73.891583044	270
40.844891875	-73.910276245	80
40.844909056	-73.9010778	19
40.844910096	-73.89009752	170
40.844912296	-73.878604003	254
40.844912561	-73.827161468	30
40.844913543	-73.786746163	18
40.844916096	-73.887777122	28
40.844918426	-73.933234311	65
40.844921824	-73.849432858	4
40.844921957	-73.829789053	75
40.844924798	-73.815566708	3
40.844926308	-73.830880565	37
40.84492905	-73.886989179	32
40.844931066	-73.816054623	19
40.844932885	-73.917410841	82
40.844935688	-73.853809763	5
40.844938262	-73.899935633	13
40.844941233	-73.885427776	106
40.844944747	-73.886204847	62
40.844945252	-73.883956742	382
40.844948734	-73.920436001	57
40.844972739	-73.942335098	84
40.844976246	-73.938496693	45
40.844979482	-73.867334442	98
40.844980529	-73.941453198	1
40.844981603	-73.902469203	29
40.844982992	-73.918397486	22
40.844988045	-73.845543701	8
40.844990368	-73.882431423	85
40.84499609	-73.851673568	33
40.845000259	-73.881368796	90
40.845009163	-73.924588778	1
40.845009279	-73.879478492	133
40.845019013	-73.941568822	124
40.84502002	-73.787927706	3
40.845020159	-73.859950307	80
40.845023072	-73.902823345	1
40.845024368	-73.904373886	4
40.84503165	-73.917349275	8
40.84503177	-73.939689366	90
40.845035017	-73.940658001	130
40.845038469	-73.904829269	100
40.84504091	-73.898048805	37
40.845045938	-73.880418148	118
40.845052646	-73.937654487	168
40.845054746	-73.861316447	11
40.845056986	-73.863192275	69
40.845060799	-73.905281027	3
40.845063634	-73.844603802	9
40.84506462	-73.835419804	34
40.845066822	-73.909361586	2
40.845066966	-73.938767684	52
40.845069689	-73.913087945	69
40.845070815	-73.918386535	1
40.845073557	-73.918382918	26
40.845075023	-73.866878846	34
40.845079926	-73.89264895	225
40.845085871	-73.905732782	43
40.84508701	-73.914226433	104
40.845087604	-73.826748981	9
40.84510459	-73.912057818	8
40.845105446	-73.906177316	25
40.845110689	-73.849034855	7
40.84511092	-73.913167407	1
40.84511907	-73.853404556	21
40.845120804	-73.936808671	42
40.8451231	-73.922564627	230
40.845127765	-73.906621845	74
40.845130416	-73.917287708	6
40.84514449	-73.856155002	45
40.845147657	-73.785704486	2
40.845147726	-73.911042136	2
40.845147736	-73.935876151	229
40.845150477	-73.911049361	12
40.845152835	-73.907077215	4
40.845154181	-73.866499185	101
40.845160095	-73.84695289	42
40.845163097	-73.890610336	205
40.845163722	-73.917804515	3
40.845164561	-73.788917573	12
40.845164888	-73.911945694	18
40.845175158	-73.907532589	67
40.845184783	-73.820300761	21
40.845185603	-73.888318817	57
40.845187577	-73.909346964	1
40.845188518	-73.914164859	147
40.845191125	-73.934936384	261
40.84519748	-73.907987964	52
40.845204492	-73.88519239	5
40.84520889	-73.828935336	46
40.845209423	-73.92442952	1
40.845211517	-73.88674654	51
40.845212689	-73.845228733	62
40.845216127	-73.826430585	54
40.845219085	-73.922445243	22
40.845219202	-73.821254852	30
40.8452198	-73.908443339	48
40.845221751	-73.918353821	69
40.845223507	-73.933960485	330
40.845230592	-73.866119526	126
40.845233394	-73.836366342	45
40.845233933	-73.933002677	15
40.845239844	-73.862320846	46
40.845242112	-73.908891484	2
40.845248903	-73.882955044	76
40.845249238	-73.900889349	36
40.845253319	-73.884614013	183
40.845256335	-73.822194479	4
40.845256679	-73.913553949	1
40.845261681	-73.909343248	54
40.845288408	-73.83452651	26
40.845290705	-73.823126887	20
40.845295795	-73.858655795	36
40.845296803	-73.848633242	7
40.845302449	-73.852999346	9
40.84530823	-73.938261455	46
40.84530879	-73.921162051	3
40.845311322	-73.824044873	29
40.845314009	-73.847111567	10
40.845315015	-73.819331766	20
40.845315981	-73.889749873	29
40.845316133	-73.850830714	26
40.845316301	-73.902284381	63
40.845316426	-73.831132577	27
40.845316896	-73.831454252	8
40.845317361	-73.831772312	1
40.845328864	-73.865656693	62
40.845330114	-73.879195992	23
40.845336648	-73.914052623	1
40.845340534	-73.942342007	13
40.8453519	-73.899002513	69
40.84535645	-73.83222762	15
40.845360615	-73.788063966	1
40.845362436	-73.784601419	22
40.845369197	-73.896837499	43
40.845374936	-73.934788017	1
40.84537696	-73.938471022	2
40.845378034	-73.94052035	102
40.845379776	-73.882098215	387
40.845383876	-73.845987346	8
40.845392797	-73.83268655	6
40.84540068	-73.881071705	50
40.845403463	-73.834370807	2
40.845408877	-73.825024103	8
40.84541411	-73.81603883	27
40.845417203	-73.861445808	1
40.845418843	-73.891126766	226
40.845424392	-73.86519748	39
40.845426384	-73.833134645	6
40.845427443	-73.903896214	60
40.845434583	-73.844910154	22
40.845437035	-73.818380863	29
40.845438146	-73.913976591	202
40.845441805	-73.936573435	82
40.845448433	-73.938680589	49
40.845450118	-73.901492645	29
40.845455107	-73.888860515	308
40.84545959	-73.902952824	14
40.845459973	-73.833586353	1
40.845462992	-73.817437447	20
40.845463868	-73.904792517	274
40.845468077	-73.888079795	391
40.845480339	-73.852594146	35
40.845480468	-73.830694824	35
40.845481033	-73.887291847	30
40.845489943	-73.84731718	1
40.845493724	-73.785829873	23
40.845495114	-73.893443435	336
40.845495212	-73.92494966	1
40.845498305	-73.858167428	25
40.845500285	-73.855341005	65
40.845504692	-73.883478673	126
40.845509528	-73.828074348	35
40.845509565	-73.897271003	92
40.845514457	-73.864759961	60
40.845518517	-73.834215103	5
40.845528583	-73.934686665	93
40.845532215	-73.834196997	4
40.845546858	-73.846771283	4
40.84554944	-73.932771042	84
40.845564948	-73.790235542	1
40.845570886	-73.911659623	40
40.845573419	-73.848177204	1
40.845577668	-73.917099206	15
40.845581091	-73.891455406	90
40.845587678	-73.881418349	71
40.845591766	-73.913864348	41
40.845599369	-73.884830275	46
40.845600211	-73.787011425	19
40.845604522	-73.864326055	50
40.845608913	-73.858835847	51
40.845610829	-73.92547361	2
40.845614122	-73.914399243	43
40.845631985	-73.938037064	27
40.845644507	-73.83025707	24
40.84564993	-73.897704508	34
40.845650999	-73.902099558	126
40.845658153	-73.850005874	29
40.84566372	-73.852192547	6
40.8456657	-73.925437405	5
40.845666961	-73.883807295	49
40.845667528	-73.919972504	91
40.845670991	-73.860227242	43
40.84567235	-73.783010096	18
40.845681956	-73.835262859	10
40.845688837	-73.915223219	29
40.845694582	-73.863888534	58
40.845700146	-73.937191243	70
40.845700812	-73.857679058	11
40.845707148	-73.910398033	719
40.845713681	-73.919245964	56
40.845715563	-73.940382702	35
40.845721865	-73.889402222	32
40.845726003	-73.92968059	1
40.845742324	-73.929438411	1
40.845742674	-73.9001802	21
40.84574613	-73.911117237	1
40.845747842	-73.929485392	8
40.845750546	-73.887837158	57
40.845751206	-73.921924155	258
40.845752819	-73.902413857	1
40.845753508	-73.939461008	129
40.845759477	-73.835732535	14
40.845766681	-73.909310031	22
40.845767194	-73.879838554	344
40.845770066	-73.833545819	5
40.845771929	-73.881765	17
40.845776524	-73.93632734	107
40.845779746	-73.868691845	71
40.845781604	-73.918259161	4
40.845782404	-73.861575164	23
40.84578245	-73.84643099	2
40.845784645	-73.863454628	24
40.845787348	-73.914818285	2
40.845790732	-73.942475348	79
40.845795588	-73.891892394	66
40.845799115	-73.789204708	3
40.845800711	-73.833860193	14
40.845801101	-73.880774613	146
40.845803081	-73.829837399	57
40.845804055	-73.898181366	211
40.845806743	-73.941564515	125
40.845819914	-73.93538395	99
40.845824399	-73.938568196	136
40.845824893	-73.845328511	31
40.845826484	-73.884135924	44
40.845827479	-73.890782733	84
40.845835558	-73.920846977	116
40.845836997	-73.836202211	1
40.845838607	-73.93446227	232
40.845839281	-73.790158775	2
40.845839792	-73.785955261	9
40.84584039	-73.827238575	36
40.845841876	-73.903873929	40
40.845844351	-73.851787336	12
40.845845996	-73.825492821	93
40.845846885	-73.913679685	34
40.845847839	-73.89200074	212
40.845849036	-73.93350084	293
40.845853942	-73.816464109	2
40.845856718	-73.932550255	77
40.845857384	-73.902728153	29
40.845863756	-73.900545069	57
40.845864316	-73.85453421	40
40.84586773	-73.915888033	260
40.845871367	-73.917120526	133
40.84587745	-73.863020713	50
40.845880666	-73.886177945	184
40.845880871	-73.91144235	60
40.845881462	-73.857273862	18
40.845889264	-73.90475215	27
40.84589001	-73.905659355	234
40.845896847	-73.883145465	63
40.845897331	-73.915081993	34
40.845900992	-73.844768107	29
40.845911079	-73.892119911	41
40.845921506	-73.847804129	110
40.845922755	-73.881634613	8
40.845924771	-73.85901228	3
40.845924792	-73.836176694	1
40.845934652	-73.90655204	118
40.84595574	-73.937812672	26
40.845958179	-73.898658227	23
40.845959342	-73.785300675	24
40.84596165	-73.829414112	22
40.845965785	-73.868163781	75
40.845966486	-73.816471027	1
40.845970255	-73.862586797	18
40.845974319	-73.892239083	71
40.845977597	-73.816554128	3
40.845977621	-73.889922266	21
40.845980081	-73.825225005	3
40.845982272	-73.836064506	2
40.845984791	-73.907462791	507
40.845994245	-73.884468153	158
40.845998468	-73.847887084	36
40.845998825	-73.846087125	4
40.846007086	-73.8891632	49
40.846010615	-73.912414443	41
40.846019398	-73.896507582	43
